company_id,category_code,status,country_code,state_code,city,region,valuation_amount,valuation_currency_code,raised_amount,raised_currency_code,public_at,stock_symbol,acquired_at,b_funded_at,b_raised_amount_usd,b_pre_money_valuation_usd,b_post_money_valuation_usd,b_participants,angel_funded_at,angel_raised_amount_usd,angel_pre_money_valuation_usd,angel_post_money_valuation_usd,angel_participants,a_funded_at,a_raised_amount_usd,a_pre_money_valuation_usd,a_post_money_valuation_usd,a_participants,seed_funded_at,seed_raised_amount_usd,seed_pre_money_valuation_usd,seed_post_money_valuation_usd,seed_participants,c_funded_at,c_raised_amount_usd,c_pre_money_valuation_usd,c_post_money_valuation_usd,c_participants,d_funded_at,d_raised_amount_usd,d_pre_money_valuation_usd,d_post_money_valuation_usd,d_participants,unattributed_funded_at,unattributed_raised_amount_usd,unattributed_pre_money_valuation_usd,unattributed_post_money_valuation_usd,unattributed_participants,debt_round_funded_at,debt_round_raised_amount_usd,debt_round_pre_money_valuation_usd,debt_round_post_money_valuation_usd,debt_round_participants,e_funded_at,e_raised_amount_usd,e_pre_money_valuation_usd,e_post_money_valuation_usd,e_participants,f_funded_at,f_raised_amount_usd,f_pre_money_valuation_usd,f_post_money_valuation_usd,f_participants,private_equity_funded_at,private_equity_raised_amount_usd,private_equity_pre_money_valuation_usd,private_equity_post_money_valuation_usd,private_equity_participants,grant_funded_at,grant_raised_amount_usd,grant_pre_money_valuation_usd,grant_post_money_valuation_usd,grant_participants,post_ipo_equity_funded_at,post_ipo_equity_raised_amount_usd,post_ipo_equity_pre_money_valuation_usd,post_ipo_equity_post_money_valuation_usd,post_ipo_equity_participants,post_ipo_debt_funded_at,post_ipo_debt_raised_amount_usd,post_ipo_debt_pre_money_valuation_usd,post_ipo_debt_post_money_valuation_usd,post_ipo_debt_participants,partial_funded_at,partial_raised_amount_usd,partial_pre_money_valuation_usd,partial_post_money_valuation_usd,partial_participants,convertible_funded_at,convertible_raised_amount_usd,convertible_pre_money_valuation_usd,convertible_post_money_valuation_usd,convertible_participants,crowd_funded_at,crowd_raised_amount_usd,crowd_pre_money_valuation_usd,crowd_post_money_valuation_usd,crowd_participants,g_funded_at,g_raised_amount_usd,g_pre_money_valuation_usd,g_post_money_valuation_usd,g_participants,secondary_market_funded_at,secondary_market_raised_amount_usd,secondary_market_pre_money_valuation_usd,secondary_market_post_money_valuation_usd,secondary_market_participants,crowd_equity_funded_at,crowd_equity_raised_amount_usd,crowd_equity_pre_money_valuation_usd,crowd_equity_post_money_valuation_usd,crowd_equity_participants,ipo,is_acquired,is_closed,age,mba_degree,phd_degree,ms_degree,other_degree
c:351,web,ipo,USA,NY,New York,New York,,USD,,USD,2009-12-04,NYSE:AOL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005-12-01,1000000000.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,10449.0,85,9,33,377
c:357,web,operating,USA,CA,Sunnyvale,SF Bay,,,,,,,,2005-06-01,1000000.0,,,0.0,,,,,,2004-12-01,440000.0,,,2.0,,,,,,2006-05-01,4100000.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,4383.0,2,1,1,9
c:361,web,operating,USA,CA,Mountain View,SF Bay,,,,,,,,2007-04-24,9000000.0,,,2.0,2006-02-01,1000000.0,,,1.0,2006-03-01,9000000.0,,,2.0,,,,,,,,,,,2009-01-22,10000000.0,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,3653.0,5,1,2,25
c:385,ecommerce,operating,USA,CA,San Francisco,SF Bay,,,,,,,,2006-08-01,20000000.0,,,2.0,2005-10-01,,,,2.0,,,,,,,,,,,2007-08-01,30000000.0,,,4.0,2009-02-05,15000000.0,,,6.0,2005-03-01,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,3287.0,1,1,2,12
c:396,news,ipo,USA,NY,New York,New York,,USD,,,,NASDAQ:NWS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010-01-08,12500000.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,12419.0,16,2,8,85
c:409,advertising,operating,USA,IN,Carmel,Indianapolis,,,,,,,,2007-10-01,12000000.0,,,3.0,,,,,,2006-11-01,3000000.0,,,1.0,,,,,,2008-10-01,14000000.0,,,0.0,2009-06-01,16000000.0,,,0.0,2013-01-28,14000000.0,,,3.0,,,,,,2009-12-23,7000000.0,,,0.0,2010-10-01,20000000.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,2953.0,2,1,1,12
c:425,software,operating,USA,CA,San Francisco,SF Bay,,,,,,,,2011-10-18,250000000.0,,,11.0,,,,,,2008-10-01,6000000.0,,,2.0,2007-09-01,1200000.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,2406.0,1,1,5,30
c:481,finance,operating,GBR,,London,London,,,,,,,,2006-07-01,5000000.0,,,1.0,,,,,,2005-01-01,1000000.0,,,0.0,,,,,,2007-03-20,12900000.0,,,3.0,,,,,,2012-12-11,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,3228.0,3,1,1,9
c:489,public_relations,operating,USA,NY,New York,New York,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011-05-18,9477054.0,,,0.0,,,,,,,,,,,2005-03-01,60000000.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,5844.0,1,1,1,12
c:517,finance,operating,USA,MA,Boston,Boston,,,,,,,,2013-06-13,12750000.0,,,4.0,2007-06-01,1000000.0,,,1.0,2008-04-07,6500000.0,,,4.0,,,,,,,,,,,,,,,,2010-02-18,3600000.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,3287.0,8,3,6,24
c:518,games_video,operating,USA,CA,San Francisco,SF Bay,,,,,,,,2006-09-01,15000000.0,,,1.0,,,,,,2005-07-01,8900000.0,,,2.0,,,,,,2008-07-09,15000000.0,,,5.0,,,,,,,,,,,2012-03-07,10000000.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,3379.0,6,1,1,12
c:536,games_video,operating,USA,CA,San Mateo,SF Bay,,,,,,,,2003-12-01,13000000.0,,,4.0,,,,,,2003-12-01,8400000.0,,,1.0,,,,,,2006-07-26,22500000.0,,,10.0,2011-02-22,12000000.0,,,3.0,,,,,,2012-01-18,5000000.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,4018.0,6,2,6,27
c:537,web,operating,USA,CA,Santa Monica,Los Angeles,,,,,,,,2004-11-01,110000000.0,,,3.0,,,,,,2000-06-01,3000000.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,4901.0,12,5,2,70
c:538,web,acquired,MYS,,Kuala Lumpur,Kuala Lumpur,,,,,,,2009-12-10,2003-10-01,13000000.0,,,4.0,,,,,,2002-12-01,2400000.0,,,3.0,,,,,,2006-08-01,10000000.0,,,4.0,2008-08-05,20000000.0,,,3.0,2006-05-19,3100000.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,False,4746.0,6,2,4,27
c:616,games_video,operating,USA,CA,San Francisco,SF Bay,,,,,,,,,,,,,,,,,,2007-05-01,2500000.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,3044.0,1,1,1,2
c:617,enterprise,operating,USA,CA,San Francisco,SF Bay,,,,,,,,2007-05-22,12500000.0,,,3.0,,,,,,2006-10-01,4000000.0,,,2.0,,,,,,2010-03-30,12000000.0,,,5.0,2012-05-18,15000000.0,,,3.0,,,,,,,,,,,,,,,,,,,,,2013-04-03,37000000.0,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,2771.0,4,2,1,10
c:619,advertising,operating,USA,CA,San Francisco,SF Bay,,,,,,,,2007-08-01,4500000.0,,,2.0,,,,,,2006-03-15,2200000.0,,,6.0,2005-06-16,750000.0,,,6.0,2008-04-01,50000000.0,200000000.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,3287.0,4,1,4,17
c:657,news,acquired,USA,,,United States - Other,,,,,,,2010-06-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010-06-24,126500000.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,False,,2,1,3,4
c:668,software,acquired,USA,CA,Palo Alto,SF Bay,,,,,,,2009-06-16,,,,,,,,,,,2007-06-07,4000000.0,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,False,2922.0,1,2,2,6
c:687,social,operating,ISR,,Or Yehuda,Or Yehuda,,,,,,,,2006-11-01,3000000.0,,,3.0,,,,,,2004-01-01,2000000.0,,,2.0,,,,,,2007-07-01,4000000.0,,,3.0,2008-09-06,15000000.0,,,2.0,,,,,,,,,,,2012-11-28,25000000.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,3287.0,3,1,7,40
c:703,enterprise,acquired,USA,NY,New York,New York,,,,,,,2012-10-17,2007-06-01,8300000.0,,,2.0,,,,,,,,,,,,,,,,2009-06-16,4000000.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,False,2832.0,3,1,4,11
c:705,mobile,acquired,USA,CA,Palo Alto,SF Bay,,,,,,,2010-01-25,,,,,,,,,,,2007-08-29,7500000.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,False,3044.0,2,1,4,13
c:726,advertising,acquired,USA,CA,Mountain View,SF Bay,,,,,,,2009-11-09,2007-03-01,15000000.0,,,3.0,,,,,,2006-09-01,3600000.0,,,2.0,,,,,,2009-01-29,12500000.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,False,2588.0,13,1,5,47
c:751,software,closed,GBR,,Cambridge,London,,,,,,,,2007-07-01,6500000.0,,,1.0,2005-10-01,1000000.0,,,1.0,2006-06-01,7000000.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,True,9112.0,1,1,1,8
c:760,news,ipo,USA,CA,Santa Monica,Los Angeles,,USD,,,,NYSE:DMD,,,,,,,,,,,,2006-04-01,17000000.0,,,3.0,,,,,,2006-09-01,100299000.0,,,5.0,2007-09-10,135000000.0,,,5.0,2011-08-05,3614279.0,,,0.0,2013-09-04,225000000.0,,,1.0,,,,,,,,,,,2013-07-02,19140534.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,2771.0,9,1,2,36
c:767,travel,acquired,USA,CA,San Francisco,SF Bay,,,,,,,2011-01-13,2008-06-17,5100000.0,,,3.0,,,,,,,,,,,2007-04-01,1000000.0,,,1.0,2010-03-04,7000000.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,False,2649.0,6,1,2,20
c:815,advertising,acquired,USA,CO,Boulder,Denver,,,,,,,2011-09-13,2007-06-01,15000000.0,,,4.0,,,,,,2006-01-01,5300000.0,,,2.0,,,,,,2009-08-27,7000000.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,False,2922.0,3,2,1,10
c:832,advertising,acquired,USA,NY,New York,New York,,,,,,,2012-06-14,2008-07-30,14500000.0,,,3.0,2006-01-01,,,,1.0,2007-11-01,3000000.0,,,4.0,,,,,,2011-10-17,12000000.0,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,False,2588.0,2,1,1,14
c:838,web,operating,JPN,,Tokyo,Tokyo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-04-18,42400000.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,6172.0,6,1,4,8
c:840,advertising,ipo,USA,,,TBD,,USD,,,,VCLK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010-02-01,45000000.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,5844.0,2,1,3,31
c:851,games_video,ipo,USA,WA,Redwood City,SF Bay,,USD,,,,ERTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011-08-15,97312471.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,11688.0,25,2,23,129
c:851,games_video,ipo,USA,WA,Redwood City,SF Bay,,USD,,,,NASDAQ:ERTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011-08-15,97312471.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,11688.0,25,2,23,129
c:856,search,closed,USA,,Menlo Park,SF Bay,,,,,,,,2008-04-15,25000000.0,,,3.0,,,,,,2007-03-01,8000000.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,True,3287.0,2,4,1,11
c:900,web,operating,USA,CA,Mountain View,SF Bay,,,,,,,,,,,,,2005-01-01,300000.0,,,1.0,,,,,,,,,,,,,,,,,,,,,2003-07-15,2000000.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,5813.0,7,1,7,35
c:913,advertising,operating,GBR,,London,London,,,,,,,,2009-02-25,13550000.0,,,3.0,,,,,,,,,,,,,,,,2012-01-01,10000000.0,,,0.0,,,,,,2007-05-25,5000000.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,2710.0,2,1,2,6
c:959,real_estate,ipo,USA,WA,Seattle,Seattle,2550000000.0,USD,205000000.0,USD,2011-07-19,NASDAQ:Z,,2006-07-01,25000000.0,,,1.0,,,,,,2005-10-01,32000000.0,,,2.0,,,,,,2007-09-01,30000000.0,,,1.0,,,,,,2011-08-02,5499980.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,2012-12-12,4128000.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,3287.0,6,1,3,27
c:972,software,operating,USA,WA,Seattle,Seattle,,,,,,,,2006-04-01,10000000.0,,,3.0,,,,,,,,,,,,,,,,2007-09-01,12400000.0,,,4.0,2012-07-12,55700000.0,,,5.0,2010-12-08,27000000.0,,,5.0,,,,,,,,,,,,,,,,2013-05-23,3449498.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,4018.0,11,1,2,46
c:997,enterprise,acquired,USA,CA,Palo Alto,SF Bay,,,,,,,2007-09-01,,,,,,,,,,,,,,,,,,,,,2006-04-01,14500000.0,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,False,4018.0,7,1,6,18
c:997,enterprise,acquired,USA,CA,Palo Alto,SF Bay,,,,,,,2013-07-15,,,,,,,,,,,,,,,,,,,,,2006-04-01,14500000.0,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,False,4018.0,7,1,6,18
c:1001,web,acquired,USA,CA,Mountain View,SF Bay,,,,,,,2009-08-10,,,,,,,,,,,2008-02-26,5000000.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,False,2284.0,1,1,5,11
c:1019,mobile,operating,ESP,,Madrid,Madrid,,,,,,,,2007-03-07,13135000.0,,,3.0,,,,,,2006-02-06,21565800.0,,,4.0,,,,,,2008-04-10,9525000.0,,,6.0,,,,,,2011-02-16,13510000.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,2886.0,12,1,6,35
c:1062,biotech,operating,USA,CA,Mountain View,SF Bay,,,,,,,,2009-06-18,12600000.0,,,2.0,,,,,,2007-05-01,9000000.0,,,4.0,,,,,,2011-01-07,9000000.0,,,1.0,2012-12-21,57949892.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,2832.0,6,15,7,49
c:1071,ecommerce,ipo,USA,UT,Provo,Salt Lake City,,USD,,USD,2009-11-13,NASDAQ:ACOM,,1999-09-01,33200000.0,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,2007-10-16,300000000.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,11323.0,20,1,3,43
c:1075,ecommerce,operating,USA,CA,San Francisco,SF Bay,,,,,,,,2006-10-01,12000000.0,,,2.0,,,,,,2005-05-20,2050000.0,,,2.0,,,,,,2008-10-10,5000000.0,,,2.0,,,,,,,,,,,2008-10-13,2500000.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,3287.0,6,1,2,25
c:1078,cleantech,acquired,USA,CA,San Francisco,SF Bay,,,,,,,2013-10-02,2011-02-28,42000000.0,,,10.0,2007-01-01,4300000.0,,,6.0,2007-10-01,12600000.0,,,6.0,,,,,,2012-06-14,50000000.0,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,False,2922.0,3,1,5,35
c:1184,advertising,operating,USA,NY,New York,New York,,,,,,,,2010-08-03,16000000.0,,,3.0,,,,,,2007-10-01,4000000.0,,,1.0,,,,,,2012-09-24,12000000.0,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,2557.0,7,1,2,28
c:1205,mobile,closed,USA,CA,San Francisco,SF Bay,,,,,,,,,,,,,,,,,,2006-10-02,1000000.0,,,2.0,,,,,,,,,,,,,,,,2010-01-27,2015719.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,True,2891.0,2,1,1,21
c:1279,advertising,operating,USA,CA,San Francisco,SF Bay,,,,,,,,2010-02-03,10000000.0,,,4.0,,,,,,2007-10-01,5000000.0,,,2.0,2006-11-01,1000000.0,,,5.0,2011-11-15,30000000.0,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,2922.0,1,1,2,16
c:1285,consulting,acquired,USA,MA,Boston,Boston,,,,,,,2008-03-03,2003-10-06,13000000.0,,,0.0,,,,,,2000-11-01,6000000.0,,,0.0,,,,,,2007-08-01,10000000.0,,,4.0,,,,,,2006-03-09,4000000.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,False,5114.0,3,2,2,17
c:1303,enterprise,operating,USA,MA,Acton,Boston,,,,,,,,2010-01-05,3000000.0,,,0.0,,,,,,2007-09-01,6000000.0,,,2.0,,,,,,,,,,,,,,,,2012-10-04,4000000.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,2192.0,6,1,2,14
c:1304,advertising,operating,USA,CA,Redwood City,SF Bay,,,,,,,,2008-03-01,15000000.0,,,3.0,,,,,,2005-01-01,7500000.0,,,2.0,,,,,,2008-08-22,15000000.0,,,4.0,2011-01-05,20000000.0,,,0.0,,,,,,,,,,,,,,,,,,,,,2012-08-14,3623499.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,3653.0,13,1,4,31
c:1325,advertising,operating,USA,CA,San Jose,SF Bay,,,,,,,,2006-11-13,14750000.0,,,3.0,,,,,,2004-12-01,6000000.0,,,3.0,,,,,,2011-05-18,7013076.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,3,1,1,13
c:1336,advertising,acquired,USA,UT,Orem,Salt Lake City,,,,,,,2009-10-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009-01-29,25000000.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,False,6575.0,7,1,7,29
c:1350,network_hosting,acquired,USA,MA,Acton,Boston,,,,,,,2010-11-18,2007-10-01,16000000.0,,,3.0,,,,,,2006-12-01,5000000.0,,,2.0,,,,,,2009-09-30,7000000.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,False,2922.0,1,1,1,5
c:1365,hardware,acquired,USA,MA,Cambridge,Boston,,,,,,,2009-12-23,1998-05-01,15800000.0,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,False,6209.0,3,2,1,4
c:1375,mobile,operating,USA,NJ,Newark,New York,,,,,,,,,,,,,,,,,,2013-03-12,2000000.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,2314.0,3,2,1,8
c:1385,web,acquired,USA,CA,Oakland,SF Bay,,,,,,,2005-07-01,,,,,,,,,,,1999-03-01,25000000.0,,,2.0,1996-01-01,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,False,6484.0,9,3,5,56
c:1424,hardware,operating,USA,NY,New York,New York,,,,,,,,,,,,,,,,,,2006-04-09,500000.0,,,1.0,,,,,,2008-08-14,,,,3.0,,,,,,2010-06-21,3000000.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011-01-31,4000000.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,2922.0,3,1,1,14
c:1433,web,operating,CAN,,Toronto,Toronto,,,,,,,,2007-09-17,100000000.0,,,7.0,,,,,,2005-09-01,17000000.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,6940.0,2,1,3,11
c:1434,software,ipo,USA,CA,San Francisco,SF Bay,,USD,230000000.0,USD,2012-04-19,NASDAQ:SPLK,,2006-01-01,10000000.0,,,1.0,,,,,,2004-12-01,5000000.0,,,1.0,,,,,,2007-09-01,25000000.0,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,3745.0,4,1,1,18
c:1462,web,acquired,USA,MO,Saint Louis,Saint Louis,,,,,,,2011-02-04,1999-04-01,1360000.0,,,5.0,2008-01-01,,,,1.0,1999-01-01,300000.0,,,2.0,,,,,,1999-09-01,2750000.0,,,3.0,2000-05-01,28000000.0,,,3.0,2012-04-23,,,,1.0,2008-06-17,13000000.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,False,2802.0,2,1,2,10
c:1483,semiconductor,operating,USA,CA,Fremont,SF Bay,,,,,,,,2007-11-01,12700000.0,,,4.0,,,,,,,,,,,,,,,,2009-04-29,14000000.0,,,5.0,2010-04-29,1667603.0,,,0.0,2012-04-18,79000000.0,,,8.0,2011-10-03,1603540.0,,,0.0,2011-10-01,25000000.0,,,1.0,,,,,,2012-04-24,59020273.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,2922.0,4,6,6,29
c:1495,advertising,operating,USA,NY,New York,New York,,,,,,,,2007-11-01,12000000.0,,,2.0,,,,,,2006-11-01,3000000.0,,,2.0,,,,,,2009-01-12,10000000.0,,,4.0,2010-02-01,10000002.0,,,3.0,,,,,,,,,,,2013-02-27,5000000.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,3214.0,2,1,3,21
